symbol,confidence,contractions_count,base_length_days,volume_trend,breakout_detected,breakout_date,breakout_price,pullback_range_min,pullback_range_max,notes
HSY,1.0,3,48,stable,True,2025-09-16,193.45,3.8,12.6,3 contractions detected; Pullback range: 3.8% - 12.6%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 1.00
WFC,0.95,2,34,decreasing,True,2025-09-15,81.41,3.9,10.2,2 contractions detected; Pullback range: 3.9% - 10.2%; Volume trend: decreasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.95
TSLA,0.9,2,37,stable,True,2025-09-15,410.04,9.9,11.9,2 contractions detected; Pullback range: 9.9% - 11.9%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
IDXX,0.9,2,46,stable,True,2025-09-19,656.16,4.6,9.4,2 contractions detected; Pullback range: 4.6% - 9.4%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
ILMN,0.9,3,51,stable,True,2025-09-15,100.92,5.9,16.9,3 contractions detected; Pullback range: 5.9% - 16.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
FOXA,0.9,2,34,stable,True,2025-09-19,60.62,4.8,8.5,2 contractions detected; Pullback range: 4.8% - 8.5%; Volume trend: stable; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.90
PLD,0.9,3,63,stable,True,2025-09-15,113.26,3.2,7.7,3 contractions detected; Pullback range: 3.2% - 7.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
O,0.9,3,63,stable,True,2025-09-15,60.22,3.8,4.5,3 contractions detected; Pullback range: 3.8% - 4.5%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
ZM,0.9,3,56,stable,True,2025-09-18,86.83,4.6,9.7,3 contractions detected; Pullback range: 4.6% - 9.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.90
AAPL,0.8,2,46,stable,True,2025-09-15,236.7,4.8,6.6,2 contractions detected; Pullback range: 4.8% - 6.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
NOW,0.8,2,35,stable,True,2025-09-15,947.42,5.1,20.1,2 contractions detected; Pullback range: 5.1% - 20.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
CDNS,0.8,4,50,stable,True,2025-09-18,364.88,4.2,10.0,4 contractions detected; Pullback range: 4.2% - 10.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
TMO,0.8,2,38,decreasing,False,,,6.1,8.6,2 contractions detected; Pullback range: 6.1% - 8.6%; Volume trend: decreasing; Price near recent highs; Confidence: 0.80
MDT,0.8,2,41,stable,True,2025-09-17,94.58,4.4,6.0,2 contractions detected; Pullback range: 4.4% - 6.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
A,0.8,2,55,decreasing,False,,,6.0,9.4,2 contractions detected; Pullback range: 6.0% - 9.4%; Volume trend: decreasing; Price near recent highs; Confidence: 0.80
COF,0.8,2,54,stable,True,2025-09-18,229.74,4.4,12.4,2 contractions detected; Pullback range: 4.4% - 12.4%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
USB,0.8,2,57,stable,True,2025-09-18,50.21,3.9,6.9,2 contractions detected; Pullback range: 3.9% - 6.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
TFC,0.8,2,43,stable,True,2025-09-17,45.38,3.0,9.0,2 contractions detected; Pullback range: 3.0% - 9.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
BK,0.8,2,30,stable,True,2025-09-15,106.42,4.6,4.6,2 contractions detected; Pullback range: 4.6% - 4.6%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
RL,0.8,2,37,stable,True,2025-09-15,315.77,6.8,10.9,2 contractions detected; Pullback range: 6.8% - 10.9%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
COP,0.8,2,35,stable,True,2025-09-25,96.81,3.4,7.0,2 contractions detected; Pullback range: 3.4% - 7.0%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
PSX,0.8,2,42,stable,True,2025-09-24,136.59,3.5,8.1,2 contractions detected; Pullback range: 3.5% - 8.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
EMR,0.8,2,44,stable,True,2025-09-15,135.66,4.8,17.7,2 contractions detected; Pullback range: 4.8% - 17.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
ETN,0.8,2,31,stable,True,2025-09-15,375.54,7.1,11.7,2 contractions detected; Pullback range: 7.1% - 11.7%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
GD,0.8,4,60,stable,True,2025-09-15,326.98,2.2,5.1,4 contractions detected; Pullback range: 2.2% - 5.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
LHX,0.8,2,29,stable,True,2025-09-15,281.89,4.7,6.1,2 contractions detected; Pullback range: 4.7% - 6.1%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.80
MRK,0.75,3,48,stable,False,,,3.5,10.0,3 contractions detected; Pullback range: 3.5% - 10.0%; Volume trend: stable; Price near recent highs; Confidence: 0.75
BMY,0.75,3,49,stable,False,,,5.5,12.8,3 contractions detected; Pullback range: 5.5% - 12.8%; Volume trend: stable; Price near recent highs; Confidence: 0.75
BIIB,0.75,3,43,stable,False,,,5.6,8.0,3 contractions detected; Pullback range: 5.6% - 8.0%; Volume trend: stable; Price near recent highs; Confidence: 0.75
IQV,0.75,3,55,stable,False,,,4.6,14.7,3 contractions detected; Pullback range: 4.6% - 14.7%; Volume trend: stable; Price near recent highs; Confidence: 0.75
PG,0.75,3,55,stable,False,,,2.9,5.7,3 contractions detected; Pullback range: 2.9% - 5.7%; Volume trend: stable; Price near recent highs; Confidence: 0.75
MMM,0.75,3,56,stable,False,,,5.1,12.1,3 contractions detected; Pullback range: 5.1% - 12.1%; Volume trend: stable; Price near recent highs; Confidence: 0.75
ITW,0.75,4,55,stable,False,,,2.8,5.4,4 contractions detected; Pullback range: 2.8% - 5.4%; Volume trend: stable; Price near recent highs; Confidence: 0.75
PH,0.75,3,45,stable,False,,,4.2,7.2,3 contractions detected; Pullback range: 4.2% - 7.2%; Volume trend: stable; Price near recent highs; Confidence: 0.75
ADBE,0.7,2,51,increasing,True,2025-09-18,367.46,9.1,12.3,2 contractions detected; Pullback range: 9.1% - 12.3%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
MU,0.7,2,50,stable,True,2025-09-15,157.77,10.0,11.8,2 contractions detected; Pullback range: 10.0% - 11.8%; Volume trend: stable; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
CVX,0.7,2,50,decreasing,False,,,4.7,5.5,2 contractions detected; Pullback range: 4.7% - 5.5%; Volume trend: decreasing; Price near recent highs; Confidence: 0.70
XEL,0.7,4,54,increasing,True,2025-09-15,73.05,2.6,7.3,4 contractions detected; Pullback range: 2.6% - 7.3%; Volume trend: increasing; Price near recent highs; Breakout detected without volume confirmation; Confidence: 0.70
NSC,0.7,2,29,increasing,True,2025-09-22,290.55,4.9,5.7,2 contractions detected; Pullback range: 4.9% - 5.7%; Volume trend: increasing; Price near recent highs; Breakout detected with volume confirmation; Confidence: 0.70
